State: -3, 1, 254, 128, 5, 0, 6,  Action: 39,  10038.063486754481
State: -3, 1, 254, 128, 5, 0, 6,  Action: 0,  9331.553217460552
State: -3, 1, 254, 128, 5, 0, 5,  Action: 0,  8175.715029759901
State: -3, 1, 254, 128, 5, 0, 5,  Action: 39,  8561.029974523415
State: -3, 1, 254, 128, 5, 0, 5,  Action: 37,  10744.546542370235
State: -3, 1, 254, 128, 5, 0, 4,  Action: 0,  6815.622418472018
State: -3, 1, 254, 128, 5, 0, 4,  Action: 39,  6566.291708448145
State: -3, 1, 254, 128, 5, 0, 4,  Action: 37,  10741.286333976992
State: -3, 1, 254, 128, 5, 0, 3,  Action: 0,  -0.9
State: -3, 1, 254, 128, 5, 0, 3,  Action: 39,  -3.53502
State: -3, 1, 254, 128, 5, 0, 3,  Action: 37,  10184.664443022226
State: -10, 254, 255, 0, 2, 1, 7,  Action: 37,  -2.2069799999999997
State: -10, 254, 255, 0, 2, 1, 7,  Action: 39,  -2.5489800000000002
State: -10, 254, 255, 0, 2, 1, 7,  Action: 0,  3196.560782704643
State: -10, 254, 255, 0, 2, 1, 6,  Action: 0,  -5.2589363039100006
State: -10, 254, 255, 0, 2, 1, 6,  Action: 39,  924.4379417859633
State: -10, 254, 255, 0, 2, 1, 6,  Action: 37,  1443.1783349718844
State: -10, 254, 255, 0, 2, 1, 5,  Action: 37,  -4.0069799999999995
State: -10, 254, 255, 0, 2, 1, 5,  Action: 39,  992.9982365209214
State: -10, 254, 255, 0, 2, 1, 5,  Action: 0,  4027.721343601268
State: -10, 254, 255, 0, 2, 1, 4,  Action: 0,  2195.911542363606
State: -10, 254, 255, 0, 2, 1, 4,  Action: 39,  3464.2342323150965
State: -10, 254, 255, 0, 2, 1, 4,  Action: 37,  7341.508289933142
State: -10, 254, 255, 0, 2, 1, 3,  Action: 37,  -5.742
State: -10, 254, 255, 0, 2, 1, 3,  Action: 39,  4245.177519093262
State: -10, 254, 255, 0, 2, 1, 3,  Action: 0,  1546.0882353260536
State: 12, 2, 254, 128, 6, 2, 9,  Action: 0,  0.0
State: 12, 2, 254, 128, 6, 2, 9,  Action: 39,  -1.8
State: 12, 2, 254, 128, 6, 2, 9,  Action: 37,  -3.53502
